"start","end","consumption prediction"
"2024-01-09T05:00:00.000Z","2024-01-09T05:15:00.000Z","12034.1"
"2024-01-09T06:00:00.000Z","2024-01-09T06:15:00.000Z","12326.6"
"2024-01-09T07:00:00.000Z","2024-01-09T07:15:00.000Z","12439.7"
"2024-01-09T08:00:00.000Z","2024-01-09T08:15:00.000Z","12297.2"
"2024-01-09T09:00:00.000Z","2024-01-09T09:15:00.000Z","12227.6"
"2024-01-09T10:00:00.000Z","2024-01-09T10:15:00.000Z","12203.7"
"2024-01-09T11:00:00.000Z","2024-01-09T11:15:00.000Z","12086.5"
"2024-01-09T12:00:00.000Z","2024-01-09T12:15:00.000Z","12008"
"2024-01-09T13:00:00.000Z","2024-01-09T13:15:00.000Z","11994.7"
"2024-01-09T14:00:00.000Z","2024-01-09T14:15:00.000Z","11946.6"
"2024-01-09T15:00:00.000Z","2024-01-09T15:15:00.000Z","11970.6"
"2024-01-09T16:00:00.000Z","2024-01-09T16:15:00.000Z","12033.7"
"2024-01-09T17:00:00.000Z","2024-01-09T17:15:00.000Z","12070.7"
"2024-01-09T18:00:00.000Z","2024-01-09T18:15:00.000Z","12031.5"
"2024-01-09T19:00:00.000Z","2024-01-09T19:15:00.000Z","11757.3"
"2024-01-09T20:00:00.000Z","2024-01-09T20:15:00.000Z","11480.4"
"2024-01-09T21:00:00.000Z","2024-01-09T21:15:00.000Z","11350.4"
"2024-01-09T22:00:00.000Z","2024-01-09T22:15:00.000Z","11075"
"2024-01-09T23:00:00.000Z","2024-01-09T23:15:00.000Z","10813.8"
"2024-01-10T00:00:00.000Z","2024-01-10T00:15:00.000Z","10740.6"
"2024-01-10T01:00:00.000Z","2024-01-10T01:15:00.000Z","10590.2"
"2024-01-10T02:00:00.000Z","2024-01-10T02:15:00.000Z","10557.8"
"2024-01-10T03:00:00.000Z","2024-01-10T03:15:00.000Z","10642.3"
"2024-01-10T04:00:00.000Z","2024-01-10T04:15:00.000Z","10927.3"
"2024-01-10T05:00:00.000Z","2024-01-10T05:15:00.000Z","11364.5"
"2024-01-10T06:00:00.000Z","2024-01-10T06:15:00.000Z","11589.2"
"2024-01-10T07:00:00.000Z","2024-01-10T07:15:00.000Z","11757.5"
"2024-01-10T08:00:00.000Z","2024-01-10T08:15:00.000Z","11774.6"
"2024-01-10T09:00:00.000Z","2024-01-10T09:15:00.000Z","11851"
"2024-01-10T10:00:00.000Z","2024-01-10T10:15:00.000Z","11785.6"
"2024-01-10T11:00:00.000Z","2024-01-10T11:15:00.000Z","11730.6"
"2024-01-10T12:00:00.000Z","2024-01-10T12:15:00.000Z","11725.1"
"2024-01-10T13:00:00.000Z","2024-01-10T13:15:00.000Z","11720.2"
"2024-01-10T14:00:00.000Z","2024-01-10T14:15:00.000Z","11770.5"
"2024-01-10T15:00:00.000Z","2024-01-10T15:15:00.000Z","11890.9"
"2024-01-10T16:00:00.000Z","2024-01-10T16:15:00.000Z","12036.5"
"2024-01-10T17:00:00.000Z","2024-01-10T17:15:00.000Z","12030.9"
"2024-01-10T18:00:00.000Z","2024-01-10T18:15:00.000Z","12009.3"
"2024-01-10T19:00:00.000Z","2024-01-10T19:15:00.000Z","11825.3"
"2024-01-10T20:00:00.000Z","2024-01-10T20:15:00.000Z","11555.1"
"2024-01-10T21:00:00.000Z","2024-01-10T21:15:00.000Z","11431"
"2024-01-10T22:00:00.000Z","2024-01-10T22:15:00.000Z","11203"
"2024-01-10T23:00:00.000Z","2024-01-10T23:15:00.000Z","10896.9"
"2024-01-11T00:00:00.000Z","2024-01-11T00:15:00.000Z","10646"
"2024-01-11T01:00:00.000Z","2024-01-11T01:15:00.000Z","10581.3"
"2024-01-11T02:00:00.000Z","2024-01-11T02:15:00.000Z","10488.3"
"2024-01-11T03:00:00.000Z","2024-01-11T03:15:00.000Z","10618.7"
"2024-01-11T04:00:00.000Z","2024-01-11T04:15:00.000Z","10829.8"
"2024-01-11T05:00:00.000Z","2024-01-11T05:15:00.000Z","11439"
"2024-01-11T06:00:00.000Z","2024-01-11T06:15:00.000Z","11884.2"
"2024-01-11T07:00:00.000Z","2024-01-11T07:15:00.000Z","12156.9"
"2024-01-11T08:00:00.000Z","2024-01-11T08:15:00.000Z","12300.3"
"2024-01-11T09:00:00.000Z","2024-01-11T09:15:00.000Z","12223.8"
"2024-01-11T10:00:00.000Z","2024-01-11T10:15:00.000Z","12159.1"
"2024-01-11T11:00:00.000Z","2024-01-11T11:15:00.000Z","12091.9"
"2024-01-11T12:00:00.000Z","2024-01-11T12:15:00.000Z","12092.9"
"2024-01-11T13:00:00.000Z","2024-01-11T13:15:00.000Z","12137.2"
"2024-01-11T14:00:00.000Z","2024-01-11T14:15:00.000Z","12230.6"
"2024-01-11T15:00:00.000Z","2024-01-11T15:15:00.000Z","12401.6"
"2024-01-11T16:00:00.000Z","2024-01-11T16:15:00.000Z","12564.5"
"2024-01-11T17:00:00.000Z","2024-01-11T17:15:00.000Z","12507.8"
"2024-01-11T18:00:00.000Z","2024-01-11T18:15:00.000Z","12476"
"2024-01-11T19:00:00.000Z","2024-01-11T19:15:00.000Z","12272.6"
"2024-01-11T20:00:00.000Z","2024-01-11T20:15:00.000Z","12056"
"2024-01-11T21:00:00.000Z","2024-01-11T21:15:00.000Z","11935.1"
"2024-01-11T22:00:00.000Z","2024-01-11T22:15:00.000Z","11890.8"
"2024-01-11T23:00:00.000Z","2024-01-11T23:15:00.000Z","11647.1"
"2024-01-12T00:00:00.000Z","2024-01-12T00:15:00.000Z","11454.7"
"2024-01-12T01:00:00.000Z","2024-01-12T01:15:00.000Z","11411.7"
"2024-01-12T02:00:00.000Z","2024-01-12T02:15:00.000Z","11311.2"
"2024-01-12T03:00:00.000Z","2024-01-12T03:15:00.000Z","11329.6"
"2024-01-12T04:00:00.000Z","2024-01-12T04:15:00.000Z","11683.6"
"2024-01-12T05:00:00.000Z","2024-01-12T05:15:00.000Z","12182.7"
"2024-01-12T06:00:00.000Z","2024-01-12T06:15:00.000Z","12587.2"
"2024-01-12T07:00:00.000Z","2024-01-12T07:15:00.000Z","12720.7"
"2024-01-12T08:00:00.000Z","2024-01-12T08:15:00.000Z","12696.1"
"2024-01-12T09:00:00.000Z","2024-01-12T09:15:00.000Z","12571.9"
"2024-01-12T10:00:00.000Z","2024-01-12T10:15:00.000Z","12655.4"
"2024-01-12T11:00:00.000Z","2024-01-12T11:15:00.000Z","12600.5"
"2024-01-12T12:00:00.000Z","2024-01-12T12:15:00.000Z","12624.4"
"2024-01-12T13:00:00.000Z","2024-01-12T13:15:00.000Z","12640.2"
"2024-01-12T14:00:00.000Z","2024-01-12T14:15:00.000Z","12738.4"
"2024-01-12T15:00:00.000Z","2024-01-12T15:15:00.000Z","12864.8"
"2024-01-12T16:00:00.000Z","2024-01-12T16:15:00.000Z","12986.6"
"2024-01-12T17:00:00.000Z","2024-01-12T17:15:00.000Z","12914.3"
"2024-01-12T18:00:00.000Z","2024-01-12T18:15:00.000Z","12844.9"
"2024-01-12T19:00:00.000Z","2024-01-12T19:15:00.000Z","12805.3"
"2024-01-12T20:00:00.000Z","2024-01-12T20:15:00.000Z","12702.1"
"2024-01-12T21:00:00.000Z","2024-01-12T21:15:00.000Z","12587.6"
"2024-01-12T22:00:00.000Z","2024-01-12T22:15:00.000Z","12593"
"2024-01-12T23:00:00.000Z","2024-01-12T23:15:00.000Z","12463.9"
"2024-01-13T00:00:00.000Z","2024-01-13T00:15:00.000Z","12578.1"
"2024-01-13T01:00:00.000Z","2024-01-13T01:15:00.000Z","12524.7"
"2024-01-13T02:00:00.000Z","2024-01-13T02:15:00.000Z","12437"
"2024-01-13T03:00:00.000Z","2024-01-13T03:15:00.000Z","12427.3"
"2024-01-13T04:00:00.000Z","2024-01-13T04:15:00.000Z","12478.9"
"2024-01-13T05:00:00.000Z","2024-01-13T05:15:00.000Z","12619.7"
"2024-01-13T06:00:00.000Z","2024-01-13T06:15:00.000Z","12666.8"
"2024-01-13T07:00:00.000Z","2024-01-13T07:15:00.000Z","12717"
"2024-01-13T08:00:00.000Z","2024-01-13T08:15:00.000Z","12837.4"
"2024-01-13T09:00:00.000Z","2024-01-13T09:15:00.000Z","12860.9"
"2024-01-13T10:00:00.000Z","2024-01-13T10:15:00.000Z","12844.6"
"2024-01-13T11:00:00.000Z","2024-01-13T11:15:00.000Z","12766.4"
"2024-01-13T12:00:00.000Z","2024-01-13T12:15:00.000Z","12707.4"
"2024-01-13T13:00:00.000Z","2024-01-13T13:15:00.000Z","12699.1"
"2024-01-13T14:00:00.000Z","2024-01-13T14:15:00.000Z","12876.9"
"2024-01-13T15:00:00.000Z","2024-01-13T15:15:00.000Z","13033.8"
"2024-01-13T16:00:00.000Z","2024-01-13T16:15:00.000Z","13063.3"
"2024-01-13T17:00:00.000Z","2024-01-13T17:15:00.000Z","13019"
"2024-01-13T18:00:00.000Z","2024-01-13T18:15:00.000Z","12940.6"
"2024-01-13T19:00:00.000Z","2024-01-13T19:15:00.000Z","12620.7"
"2024-01-13T20:00:00.000Z","2024-01-13T20:15:00.000Z","12456.8"
"2024-01-13T21:00:00.000Z","2024-01-13T21:15:00.000Z","12238.6"
"2024-01-13T22:00:00.000Z","2024-01-13T22:15:00.000Z","11978.8"
"2024-01-13T23:00:00.000Z","2024-01-13T23:15:00.000Z","11877.3"
"2024-01-14T00:00:00.000Z","2024-01-14T00:15:00.000Z","11715.5"
"2024-01-14T01:00:00.000Z","2024-01-14T01:15:00.000Z","11632.5"
"2024-01-14T02:00:00.000Z","2024-01-14T02:15:00.000Z","11549.7"
"2024-01-14T03:00:00.000Z","2024-01-14T03:15:00.000Z","11497.2"
"2024-01-14T04:00:00.000Z","2024-01-14T04:15:00.000Z","11518.7"
"2024-01-14T05:00:00.000Z","2024-01-14T05:15:00.000Z","11607.9"
"2024-01-14T06:00:00.000Z","2024-01-14T06:15:00.000Z","11693.7"
"2024-01-14T07:00:00.000Z","2024-01-14T07:15:00.000Z","11792.9"
"2024-01-14T08:00:00.000Z","2024-01-14T08:15:00.000Z","11893.2"
"2024-01-14T09:00:00.000Z","2024-01-14T09:15:00.000Z","11998.5"
"2024-01-14T10:00:00.000Z","2024-01-14T10:15:00.000Z","12066.8"
"2024-01-14T11:00:00.000Z","2024-01-14T11:15:00.000Z","12088.2"
"2024-01-14T12:00:00.000Z","2024-01-14T12:15:00.000Z","12105.9"
"2024-01-14T13:00:00.000Z","2024-01-14T13:15:00.000Z","12089"
"2024-01-14T14:00:00.000Z","2024-01-14T14:15:00.000Z","12179.8"
"2024-01-14T15:00:00.000Z","2024-01-14T15:15:00.000Z","12323.4"
"2024-01-14T16:00:00.000Z","2024-01-14T16:15:00.000Z","12410.2"
"2024-01-14T17:00:00.000Z","2024-01-14T17:15:00.000Z","12415.8"
"2024-01-14T18:00:00.000Z","2024-01-14T18:15:00.000Z","12353.7"
"2024-01-14T19:00:00.000Z","2024-01-14T19:15:00.000Z","12169.9"
"2024-01-14T20:00:00.000Z","2024-01-14T20:15:00.000Z","12010.3"
"2024-01-14T21:00:00.000Z","2024-01-14T21:15:00.000Z","11929"
"2024-01-14T22:00:00.000Z","2024-01-14T22:15:00.000Z","12023.8"
"2024-01-14T23:00:00.000Z","2024-01-14T23:15:00.000Z","11765.9"
"2024-01-15T00:00:00.000Z","2024-01-15T00:15:00.000Z","11576.6"
"2024-01-15T01:00:00.000Z","2024-01-15T01:15:00.000Z","11486.8"
"2024-01-15T02:00:00.000Z","2024-01-15T02:15:00.000Z","11523.3"
"2024-01-15T03:00:00.000Z","2024-01-15T03:15:00.000Z","11659.4"
"2024-01-15T04:00:00.000Z","2024-01-15T04:15:00.000Z","12081.4"
"2024-01-15T05:00:00.000Z","2024-01-15T05:15:00.000Z","12675.7"
"2024-01-15T06:00:00.000Z","2024-01-15T06:15:00.000Z","12988.2"
"2024-01-15T07:00:00.000Z","2024-01-15T07:15:00.000Z","13170.9"
"2024-01-15T08:00:00.000Z","2024-01-15T08:15:00.000Z","13135.7"
"2024-01-15T09:00:00.000Z","2024-01-15T09:15:00.000Z","13231.6"
"2024-01-15T10:00:00.000Z","2024-01-15T10:15:00.000Z","13241.7"
"2024-01-15T11:00:00.000Z","2024-01-15T11:15:00.000Z","13357.5"
"2024-01-15T12:00:00.000Z","2024-01-15T12:15:00.000Z","13246.9"
"2024-01-15T13:00:00.000Z","2024-01-15T13:15:00.000Z","13188.8"
"2024-01-15T14:00:00.000Z","2024-01-15T14:15:00.000Z","13183.7"
"2024-01-15T15:00:00.000Z","2024-01-15T15:15:00.000Z","13144.4"
"2024-01-15T16:00:00.000Z","2024-01-15T16:15:00.000Z","13304.8"
"2024-01-15T17:00:00.000Z","2024-01-15T17:15:00.000Z","13350.1"
"2024-01-15T18:00:00.000Z","2024-01-15T18:15:00.000Z","13277.6"
"2024-01-15T19:00:00.000Z","2024-01-15T19:15:00.000Z","13143.8"
"2024-01-15T20:00:00.000Z","2024-01-15T20:15:00.000Z","12952.1"
"2024-01-15T21:00:00.000Z","2024-01-15T21:15:00.000Z","12814"
"2024-01-15T22:00:00.000Z","2024-01-15T22:15:00.000Z","12804.7"
"2024-01-15T23:00:00.000Z","2024-01-15T23:15:00.000Z","12397.9"
"2024-01-16T00:00:00.000Z","2024-01-16T00:15:00.000Z","12206.4"
"2024-01-16T01:00:00.000Z","2024-01-16T01:15:00.000Z","12138.4"
"2024-01-16T02:00:00.000Z","2024-01-16T02:15:00.000Z","12101.5"
"2024-01-16T03:00:00.000Z","2024-01-16T03:15:00.000Z","12266"
"2024-01-16T04:00:00.000Z","2024-01-16T04:15:00.000Z","12648.8"
"2024-01-16T05:00:00.000Z","2024-01-16T05:15:00.000Z","13260.6"
"2024-01-16T06:00:00.000Z","2024-01-16T06:15:00.000Z","13533.3"
"2024-01-16T07:00:00.000Z","2024-01-16T07:15:00.000Z","13699"
"2024-01-16T08:00:00.000Z","2024-01-16T08:15:00.000Z","13629"
"2024-01-16T09:00:00.000Z","2024-01-16T09:15:00.000Z","13582.3"
"2024-01-16T10:00:00.000Z","2024-01-16T10:15:00.000Z","13578.7"
"2024-01-16T11:00:00.000Z","2024-01-16T11:15:00.000Z","13490.9"
"2024-01-16T12:00:00.000Z","2024-01-16T12:15:00.000Z","13515.7"
"2024-01-16T13:00:00.000Z","2024-01-16T13:15:00.000Z","13416.8"
"2024-01-16T14:00:00.000Z","2024-01-16T14:15:00.000Z","13476.3"
"2024-01-16T15:00:00.000Z","2024-01-16T15:15:00.000Z","13633.6"
"2024-01-16T16:00:00.000Z","2024-01-16T16:15:00.000Z","13785.8"
"2024-01-16T17:00:00.000Z","2024-01-16T17:15:00.000Z","13834.4"
"2024-01-16T18:00:00.000Z","2024-01-16T18:15:00.000Z","13817.3"
"2024-01-16T19:00:00.000Z","2024-01-16T19:15:00.000Z","13589.2"
"2024-01-16T20:00:00.000Z","2024-01-16T20:15:00.000Z","13502.9"
"2024-01-16T21:00:00.000Z","2024-01-16T21:15:00.000Z","13258.5"
"2024-01-16T22:00:00.000Z","2024-01-16T22:15:00.000Z","13277.1"
"2024-01-16T23:00:00.000Z","2024-01-16T23:15:00.000Z","12943.6"
"2024-01-17T00:00:00.000Z","2024-01-17T00:15:00.000Z","12750.1"
"2024-01-17T01:00:00.000Z","2024-01-17T01:15:00.000Z","12662.5"
"2024-01-17T02:00:00.000Z","2024-01-17T02:15:00.000Z","12674.8"
"2024-01-17T03:00:00.000Z","2024-01-17T03:15:00.000Z","12760.9"
"2024-01-17T04:00:00.000Z","2024-01-17T04:15:00.000Z","13085.9"
"2024-01-17T05:00:00.000Z","2024-01-17T05:15:00.000Z","13544.3"
"2024-01-17T06:00:00.000Z","2024-01-17T06:15:00.000Z","13812.4"
"2024-01-17T07:00:00.000Z","2024-01-17T07:15:00.000Z","13889.4"
"2024-01-17T08:00:00.000Z","2024-01-17T08:15:00.000Z","13888.3"
"2024-01-17T09:00:00.000Z","2024-01-17T09:15:00.000Z","13870.6"
"2024-01-17T10:00:00.000Z","2024-01-17T10:15:00.000Z","13833.3"
"2024-01-17T11:00:00.000Z","2024-01-17T11:15:00.000Z","13740.2"
"2024-01-17T12:00:00.000Z","2024-01-17T12:15:00.000Z","13567"
"2024-01-17T13:00:00.000Z","2024-01-17T13:15:00.000Z","13457.6"
"2024-01-17T14:00:00.000Z","2024-01-17T14:15:00.000Z","13442.6"
"2024-01-17T15:00:00.000Z","2024-01-17T15:15:00.000Z","13541.2"
"2024-01-17T16:00:00.000Z","2024-01-17T16:15:00.000Z","13672.5"
"2024-01-17T17:00:00.000Z","2024-01-17T17:15:00.000Z","13634.8"
"2024-01-17T18:00:00.000Z","2024-01-17T18:15:00.000Z","13587.2"
"2024-01-17T19:00:00.000Z","2024-01-17T19:15:00.000Z","13356.3"
"2024-01-17T20:00:00.000Z","2024-01-17T20:15:00.000Z","13150.5"
"2024-01-17T21:00:00.000Z","2024-01-17T21:15:00.000Z","13033.8"
"2024-01-17T21:05:00.000Z","2024-01-17T21:10:00.000Z","13089.1"
"2024-01-17T22:05:00.000Z","2024-01-17T22:10:00.000Z","12829.2"
"2024-01-17T23:05:00.000Z","2024-01-17T23:10:00.000Z","12589.1"
"2024-01-18T00:00:00.000Z","2024-01-18T00:15:00.000Z","12468"
"2024-01-18T01:00:00.000Z","2024-01-18T01:15:00.000Z","12418.9"
"2024-01-18T02:00:00.000Z","2024-01-18T02:15:00.000Z","12324.2"
"2024-01-18T03:00:00.000Z","2024-01-18T03:15:00.000Z","12375.7"
"2024-01-18T04:00:00.000Z","2024-01-18T04:15:00.000Z","12631.5"
"2024-01-18T05:00:00.000Z","2024-01-18T05:15:00.000Z","13070.1"
"2024-01-18T06:00:00.000Z","2024-01-18T06:15:00.000Z","13355"
"2024-01-18T07:00:00.000Z","2024-01-18T07:15:00.000Z","13312.9"
"2024-01-18T08:00:00.000Z","2024-01-18T08:15:00.000Z","13224.8"
"2024-01-18T09:00:00.000Z","2024-01-18T09:15:00.000Z","13133.9"
"2024-01-18T10:00:00.000Z","2024-01-18T10:15:00.000Z","13152.9"
"2024-01-18T11:00:00.000Z","2024-01-18T11:15:00.000Z","13154"
"2024-01-18T12:00:00.000Z","2024-01-18T12:15:00.000Z","13011.8"
"2024-01-18T13:00:00.000Z","2024-01-18T13:15:00.000Z","12952.6"
"2024-01-18T14:00:00.000Z","2024-01-18T14:15:00.000Z","12947"
"2024-01-18T15:00:00.000Z","2024-01-18T15:15:00.000Z","13038.3"
"2024-01-18T16:00:00.000Z","2024-01-18T16:15:00.000Z","13112.2"
"2024-01-18T17:00:00.000Z","2024-01-18T17:15:00.000Z","13046.7"
"2024-01-18T18:00:00.000Z","2024-01-18T18:15:00.000Z","12986.1"
"2024-01-18T19:00:00.000Z","2024-01-18T19:15:00.000Z","12789.2"
"2024-01-18T20:00:00.000Z","2024-01-18T20:15:00.000Z","12483.5"
"2024-01-18T21:00:00.000Z","2024-01-18T21:15:00.000Z","12313.7"
"2024-01-18T22:00:00.000Z","2024-01-18T22:15:00.000Z","12139.7"
"2024-01-18T23:00:00.000Z","2024-01-18T23:15:00.000Z","11874.1"
"2024-01-19T00:00:00.000Z","2024-01-19T00:15:00.000Z","11819.2"
"2024-01-19T01:00:00.000Z","2024-01-19T01:15:00.000Z","11730"
"2024-01-19T02:00:00.000Z","2024-01-19T02:15:00.000Z","11682.9"
"2024-01-19T03:00:00.000Z","2024-01-19T03:15:00.000Z","11882.6"
"2024-01-19T04:00:00.000Z","2024-01-19T04:15:00.000Z","12216.5"
"2024-01-19T05:00:00.000Z","2024-01-19T05:15:00.000Z","12711.3"
"2024-01-19T06:00:00.000Z","2024-01-19T06:15:00.000Z","13090.7"
"2024-01-19T07:00:00.000Z","2024-01-19T07:15:00.000Z","13166.6"
"2024-01-19T08:00:00.000Z","2024-01-19T08:15:00.000Z","13227.4"
"2024-01-19T09:00:00.000Z","2024-01-19T09:15:00.000Z","13176.6"
"2024-01-19T10:00:00.000Z","2024-01-19T10:15:00.000Z","13187.5"
"2024-01-19T11:00:00.000Z","2024-01-19T11:15:00.000Z","13190.3"
"2024-01-19T12:00:00.000Z","2024-01-19T12:15:00.000Z","13134.7"
"2024-01-19T13:00:00.000Z","2024-01-19T13:15:00.000Z","13090.9"
"2024-01-19T14:00:00.000Z","2024-01-19T14:15:00.000Z","13203.3"
"2024-01-19T15:00:00.000Z","2024-01-19T15:15:00.000Z","13327.5"
"2024-01-19T16:00:00.000Z","2024-01-19T16:15:00.000Z","13429.6"
"2024-01-19T17:00:00.000Z","2024-01-19T17:15:00.000Z","13379.3"
"2024-01-19T18:00:00.000Z","2024-01-19T18:15:00.000Z","13276.5"
"2024-01-19T19:00:00.000Z","2024-01-19T19:15:00.000Z","13151.5"
"2024-01-19T20:00:00.000Z","2024-01-19T20:15:00.000Z","12940.8"
"2024-01-19T21:00:00.000Z","2024-01-19T21:15:00.000Z","12756.6"
"2024-01-19T22:00:00.000Z","2024-01-19T22:15:00.000Z","12788.2"
"2024-01-19T23:00:00.000Z","2024-01-19T23:15:00.000Z","12520.4"
"2024-01-20T00:00:00.000Z","2024-01-20T00:15:00.000Z","12368.2"
"2024-01-20T01:00:00.000Z","2024-01-20T01:15:00.000Z","12234.3"
"2024-01-20T02:00:00.000Z","2024-01-20T02:15:00.000Z","12156.3"
"2024-01-20T03:00:00.000Z","2024-01-20T03:15:00.000Z","12177.5"
"2024-01-20T04:00:00.000Z","2024-01-20T04:15:00.000Z","12260.1"
"2024-01-20T05:00:00.000Z","2024-01-20T05:15:00.000Z","12334.8"
"2024-01-20T06:00:00.000Z","2024-01-20T06:15:00.000Z","12328.5"
"2024-01-20T07:00:00.000Z","2024-01-20T07:15:00.000Z","12456.1"
"2024-01-20T08:00:00.000Z","2024-01-20T08:15:00.000Z","12537.3"
"2024-01-20T09:00:00.000Z","2024-01-20T09:15:00.000Z","12619.8"
"2024-01-20T10:00:00.000Z","2024-01-20T10:15:00.000Z","12718.7"
"2024-01-20T11:00:00.000Z","2024-01-20T11:15:00.000Z","12733.4"
"2024-01-20T12:00:00.000Z","2024-01-20T12:15:00.000Z","12653.4"
"2024-01-20T13:00:00.000Z","2024-01-20T13:15:00.000Z","12672.6"
"2024-01-20T14:00:00.000Z","2024-01-20T14:15:00.000Z","12741.1"
"2024-01-20T15:00:00.000Z","2024-01-20T15:15:00.000Z","12992.3"
"2024-01-20T16:00:00.000Z","2024-01-20T16:15:00.000Z","13250.2"
"2024-01-20T17:00:00.000Z","2024-01-20T17:15:00.000Z","13362.8"
"2024-01-20T18:00:00.000Z","2024-01-20T18:15:00.000Z","13283.7"
"2024-01-20T19:00:00.000Z","2024-01-20T19:15:00.000Z","13027.8"
"2024-01-20T20:00:00.000Z","2024-01-20T20:15:00.000Z","12888.9"
"2024-01-20T21:00:00.000Z","2024-01-20T21:15:00.000Z","12818.8"
"2024-01-20T22:00:00.000Z","2024-01-20T22:15:00.000Z","12829.9"
"2024-01-20T23:00:00.000Z","2024-01-20T23:15:00.000Z","12790.6"
"2024-01-21T00:00:00.000Z","2024-01-21T00:15:00.000Z","12656"
"2024-01-21T01:00:00.000Z","2024-01-21T01:15:00.000Z","12634.4"
"2024-01-21T02:00:00.000Z","2024-01-21T02:15:00.000Z","12530"
"2024-01-21T03:00:00.000Z","2024-01-21T03:15:00.000Z","12471.2"
"2024-01-21T04:00:00.000Z","2024-01-21T04:15:00.000Z","12476.2"
"2024-01-21T05:00:00.000Z","2024-01-21T05:15:00.000Z","12500.3"
"2024-01-21T06:00:00.000Z","2024-01-21T06:15:00.000Z","12464.3"
"2024-01-21T07:00:00.000Z","2024-01-21T07:15:00.000Z","12466.3"
"2024-01-21T08:00:00.000Z","2024-01-21T08:15:00.000Z","12555"
"2024-01-21T09:00:00.000Z","2024-01-21T09:15:00.000Z","12598.9"
"2024-01-21T10:00:00.000Z","2024-01-21T10:15:00.000Z","12596.7"
"2024-01-21T11:00:00.000Z","2024-01-21T11:15:00.000Z","12539.2"
"2024-01-21T12:00:00.000Z","2024-01-21T12:15:00.000Z","12480.5"
"2024-01-21T13:00:00.000Z","2024-01-21T13:15:00.000Z","12382.5"
"2024-01-21T14:00:00.000Z","2024-01-21T14:15:00.000Z","12319.1"
"2024-01-21T15:00:00.000Z","2024-01-21T15:15:00.000Z","12448"
"2024-01-21T16:00:00.000Z","2024-01-21T16:15:00.000Z","12650"
"2024-01-21T17:00:00.000Z","2024-01-21T17:15:00.000Z","12710.7"
"2024-01-21T18:00:00.000Z","2024-01-21T18:15:00.000Z","12666.8"
"2024-01-21T19:00:00.000Z","2024-01-21T19:15:00.000Z","12358.8"
"2024-01-21T20:00:00.000Z","2024-01-21T20:15:00.000Z","12112.9"
"2024-01-21T21:00:00.000Z","2024-01-21T21:15:00.000Z","12008.8"
"2024-01-21T22:00:00.000Z","2024-01-21T22:15:00.000Z","12042.6"
"2024-01-21T23:00:00.000Z","2024-01-21T23:15:00.000Z","11527.4"
"2024-01-22T00:00:00.000Z","2024-01-22T00:15:00.000Z","11203"
"2024-01-22T01:00:00.000Z","2024-01-22T01:15:00.000Z","11194.6"
"2024-01-22T02:00:00.000Z","2024-01-22T02:15:00.000Z","11202.8"
"2024-01-22T03:00:00.000Z","2024-01-22T03:15:00.000Z","11305.7"
"2024-01-22T04:00:00.000Z","2024-01-22T04:15:00.000Z","11624.4"
"2024-01-22T05:00:00.000Z","2024-01-22T05:15:00.000Z","12184.6"
"2024-01-22T06:00:00.000Z","2024-01-22T06:15:00.000Z","12472.1"
"2024-01-22T07:00:00.000Z","2024-01-22T07:15:00.000Z","12629.9"
"2024-01-22T08:00:00.000Z","2024-01-22T08:15:00.000Z","12629.6"
"2024-01-22T09:00:00.000Z","2024-01-22T09:15:00.000Z","12416.8"
"2024-01-22T10:00:00.000Z","2024-01-22T10:15:00.000Z","12542.4"
"2024-01-22T11:00:00.000Z","2024-01-22T11:15:00.000Z","12463.3"
"2024-01-22T12:00:00.000Z","2024-01-22T12:15:00.000Z","12461.8"
"2024-01-22T13:00:00.000Z","2024-01-22T13:15:00.000Z","12434.1"
"2024-01-22T14:00:00.000Z","2024-01-22T14:15:00.000Z","12435.2"
"2024-01-22T15:00:00.000Z","2024-01-22T15:15:00.000Z","12449.8"
"2024-01-22T16:00:00.000Z","2024-01-22T16:15:00.000Z","12510.9"
"2024-01-22T17:00:00.000Z","2024-01-22T17:15:00.000Z","12445.3"
"2024-01-22T18:00:00.000Z","2024-01-22T18:15:00.000Z","12372.7"
"2024-01-22T19:00:00.000Z","2024-01-22T19:15:00.000Z","12139.4"
"2024-01-22T20:00:00.000Z","2024-01-22T20:15:00.000Z","11885.8"
"2024-01-22T21:00:00.000Z","2024-01-22T21:15:00.000Z","11742.2"
"2024-01-22T22:00:00.000Z","2024-01-22T22:15:00.000Z","11597.9"
"2024-01-22T23:00:00.000Z","2024-01-22T23:15:00.000Z","11000.3"
"2024-01-23T00:00:00.000Z","2024-01-23T00:15:00.000Z","10764.3"
"2024-01-23T01:00:00.000Z","2024-01-23T01:15:00.000Z","10580.9"
"2024-01-23T02:00:00.000Z","2024-01-23T02:15:00.000Z","10519.6"
"2024-01-23T03:00:00.000Z","2024-01-23T03:15:00.000Z","10642.5"
"2024-01-23T04:00:00.000Z","2024-01-23T04:15:00.000Z","10963.7"
"2024-01-23T05:00:00.000Z","2024-01-23T05:15:00.000Z","11415.5"
"2024-01-23T06:00:00.000Z","2024-01-23T06:15:00.000Z","11769.3"
"2024-01-23T07:00:00.000Z","2024-01-23T07:15:00.000Z","12005.9"
"2024-01-23T08:00:00.000Z","2024-01-23T08:15:00.000Z","12070.9"
"2024-01-23T09:00:00.000Z","2024-01-23T09:15:00.000Z","11931.6"
